SARS_CoV_2_Alpha-Rhinolophus_pusillus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Hydrochoerus_hydrochaeris,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Saguinus_labiatus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Eulemur_macaco,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Delphinus_delphis,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Scotophilus_nigrita,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Bandicota_savilei,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Choeropsis_liberiensis,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Mus_setulosus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Callithrix_jacchus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Odocoileus_hemionus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Nanger_granti,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Pan_troglodytes,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Baiomys_taylori,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Apodemus_mystacinus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Lagothrix_lagotricha,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Barbastella_barbastellus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Pusa_sibirica,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Rattus_fuscipes,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Bos_mutus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Spermophilus_lateralis,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Elephas_maximus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Myotis_californicus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Macropus_robustus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Pagophilus_groenlandicus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Otocyon_megalotis,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Lepus_americanus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Necromys_obscurus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Antidorcas_marsupialis,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Myotis_mystacinus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Myotis_thysanodes,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Hydromys_chrysogaster,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Lepus_californicus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Dama_dama,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
SARS_CoV_2_Alpha-Phyllostomus_hastatus,0.0,111.0,0.0,350.0,458.0,855.0,279.0,0.0,0.0,0.0,1674.0,757.0,0.0,0.0,88.0,466.0,615.0,1324.0,372.0,494.0,299.0,849.0,0.0,187.0,2257.0,0.0,495.0,508.0,1687.0,771.0,0.0,0.0,607.0,1010.0,0.0,0.0,165.0,0.0,1156.0,0.0,75.0,1103.0,1329.0,1695.0,0.0,579.0,554.0,468.0,341.0,0.0,811.0,0.0,838.0,0.0,534.0,613.0,631.0,0.0,0.0,671.0,984.0,0.0,0.0,698.0
